BEV_DICHTH,OPP_WATER,AF_TREINST,AF_OVERST,AF_ZWEMB,AF_BIBLIO,P_SOCMINH,AV3_ARTSPR,AV1_SUPERM,AF_DAGLMD,AF_ZIEK_I,AF_POP,AV1_KDV,AV1_ONDBAS,AANTAL_HH,P_EENP_HH,P_HH_Z_K,P_HH_M_K,GEM_HH_GR,P_WEST_AL,P_N_W_AL,P_MAROKKO,P_ANT_ARU,P_SURINAM,P_TURKIJE,rail,residentials,parcs,recreational,forest,motor,road,agric,industrie,monu_dens,houses_before45,houses60_81,houses45_60,houses_after91,dom45_60,dom60_70,dom80_85,dom1900,ratiofree,ratiorow,ratioindustrie,ratiomeeting,horeca,score
3830,0,2.8,2.8,5.2,2.8,5,9,0.9,0.6,2.1,2.6,0.1,1.1,560,34,34,32,2.1,16,3,0,0,0,0,1189.680016,0,0,3359.012285,253.6278906,1250.06263,2628.376885,661.2394761,804.4097593,0,0.007092199,0.007092199,0.010638298,0.975177305,1.50986275,0.884384822,0.017303123,0.917969121,0.407239819,0.162895928,0,0,0.003389605,7
2746,0,3.1,3.1,5.4,2.3,4,12.2,1.2,0.4,1.2,2.6,0,0.1,690,36,35,29,2.1,15,2,0,0,0,0,429.2133069,0,38.53414631,4615.445746,75.71523349,393.7249472,2740.206996,529.273467,286.0936541,0.01,0.317757009,0.220560748,0.028037383,0.282242991,0.665064103,0.554487179,0.000615055,0.971153846,0.403846154,0.198717949,0.006410256,0.009615385,0.005542785,7
3261,0,3.9,3.9,6.2,1.5,7,9.6,0.3,0.8,1.6,3.4,0.1,0.6,695,50,35,15,1.7,14,3,0,0,0,0,1007.957492,0,107.4062638,4504.978832,218.5556463,970.5576298,2552.30956,348.347041,684.1711895,0.02,0.037790698,0.351744186,0.601744186,0.00872093,1.675602446,1.302887756,0.433219071,1.237039014,0.153153153,0.006006006,0.012012012,0.003003003,0.011582018,7
2610,0,4.7,4.7,7,1.2,5,5.9,0.7,0.3,2.4,4.2,0,1.2,660,29,41,30,2.1,15,3,0,0,0,0,5473.099714,11.23702625,0,4681.11248,108.696688,878.7922778,469.90476,130.1740937,733.3652887,0.04,0.173333333,0.226666667,0.32,0.2,0.120469426,0.112617882,0.188180988,0.76679009,0.398550725,0.286231884,0.025362319,0.014492754,0.047736579,7
5687,9,1.3,1.3,3.5,1.6,13,15.1,3,0.2,2.1,0.6,1.6,1.9,1285,73,21,7,1.3,24,8,1,1,0,0,7368.187673,0,23.36075299,3339.364738,242.8664911,2839.468693,161.3512671,44.44510354,1519.582207,1.18,0.389830508,0.423728814,0.152542373,0.016949153,0.069813329,0.066377133,0.219288532,0.820084024,0.011589766,0.0964356,0.023835557,0.003280122,0.019717071,6
4735,8,0.5,0.5,2.9,1.1,19,13.9,4.7,0.2,2.6,1.6,0,1,1150,70,17,13,1.5,22,15,2,1,0,3,919.7082715,0,658.7674997,1704.958905,365.0360654,634.2837008,2835.77741,542.0662442,458.6349661,0.17,0.088624339,0.267195767,0.041005291,0.477513228,0.952811178,0.157240992,1.959868265,0.965951763,0.140804598,0.166666667,0.063218391,0.020114943,0.005084408,7
9284,10,0.6,0.6,2.6,0.5,9,15.9,4.7,0.2,2.1,1.9,0,1.4,3550,65,27,8,1.5,26,8,0,0,0,0,895.8058461,0,326.8280395,865.7240046,361.7655102,945.1875272,1880.841037,310.0889754,440.2745055,0.67,0.017667845,0.759717314,0.19434629,0.007067138,0.041271218,0.005550087,0.050407352,1.187096292,0.319796954,0.064720812,0.101522843,0.027918782,0.022977868,8
3934,21,2.5,2.6,4.9,2.5,6,9.5,1,0.3,2.4,2.5,0.2,1.5,1590,43,32,26,2,19,3,0,0,0,0,5346.983372,0,14.88500075,4146.840004,75.73746028,613.5633149,1098.152599,171.4964338,656.0584809,0.04,0.227272727,0.357954545,0.017045455,0.034090909,1.311205335,0.851438879,0.017389724,0.890597776,0.232843137,0.196078431,0.017156863,0,0.015988505,8
869,5,3.7,10.2,5.6,4.3,5,1.1,0,2.5,10.3,9.8,0,0,430,29,44,27,2.1,7,2,0,0,0,0,8350.235482,308.5154528,128.2515434,5000,4.485173525,3177.14836,1241.805439,132.8858567,521.4732908,0,0,1,0,0,0.303431117,0.362563295,0.062809516,0.986382086,0.580487805,0.082926829,0.029268293,0.014634146,0.010168816,6
1424,0,3.7,9.8,6.1,3.3,4,1.1,0.9,3.1,10.6,9.5,0,1,1105,22,43,35,2.3,10,1,0,0,0,0,7113.848666,0,146.8204429,780.53837,69.72374911,5000,3025.161932,552.4111522,617.9530608,0.02,0.173160173,0.354978355,0.086580087,0.203463203,0.042071389,0.528665132,0.010895183,0.960071842,0.237354086,0.182879377,0.038910506,0.06614786,0.001632747,7
1617,24,0.9,7,5.7,2.9,4,3,0.9,0.6,8.3,6.6,1.6,1.6,2245,22,36,42,2.4,9,2,0,0,0,0,5007.379396,41.73127932,77.98162182,5000,95.2210419,1659.993497,2346.076535,0,2668.40874,0,0.236363636,0.418181818,0.072727273,0.254545455,0.453660376,0.275665307,0.006695145,0.969611758,0.318627451,0.196078431,0.019607843,0.024509804,0.029107838,7
1814,3,1,6.9,5,1.1,8,3.1,1.7,0.4,7.8,6.5,1.7,1.5,2640,35,34,31,2.1,9,4,0,0,0,0,4482.773628,0,3.610458617,4049.633791,205.4410306,2269.264377,892.0147721,204.433437,2141.782891,0.06,0.025,0.2,0.116666667,0.541666667,0.056087234,0.172701676,0.069303676,0.956920323,0.264534884,0.154069767,0.029069767,0.011627907,0.034063437,7
2353,1,1.1,5.3,3.3,1.5,7,4.7,1,1.3,6.2,5,0,1,740,32,32,36,2.2,10,4,0,0,0,1,6150.699281,1106.876813,0.003497491,5000,42.93359366,1894.473296,2810.676062,5.178149167,2479.793017,0.01,0,0,0,0,0.521715155,0.224400446,0.110986488,0.985313498,0.235690236,0.292929293,0.013468013,0.006734007,0.010383664,6
88,55,5.1,14.5,4.8,4.8,6,0.7,0,2.1,11.6,14.1,0,0,140,24,49,27,2.2,9,4,0,0,0,0,4275.250347,0,7.910382824,3241.953108,106.1616804,4846.279617,1109.163881,156.8291293,1358.690137,0,0.547169811,0.113207547,0.188679245,0.018867925,0.161165651,0.059106381,0.288373895,0.5,0,0,0,0,0.007609924,8
213,52,4,15.2,3.7,3.6,5,0.6,0,0.5,11.5,15,0.9,0.9,355,22,41,37,2.4,8,1,0,0,0,0,4008.439795,26.64788397,5.160888946,3413.032022,28.05194894,4286.180582,1549.652675,0,3131.449706,0,0.75,0.208333333,0.041666667,0,0.528620663,0.214645465,0.888940808,0.5,0,0,0,0,0.015310584,7
1151,5,0.8,9.8,2.7,3,5,2.8,0.9,0.5,7.2,9.4,0.9,0.9,1510,26,35,39,2.4,10,3,0,0,0,0,366.9415271,0,119.0195236,5000,428.5598464,678.4890804,5000,220.8982157,641.7216099,0,0,0.003262643,0.001631321,0.980424144,0.437424002,0.016319493,0.007601504,0.499857873,0,0,0,0,0.005762329,8
1014,30,2.6,11.6,3.6,3.6,6,2,0.8,0.6,9,11.3,0.9,0.9,1270,34,35,31,2.1,11,4,0,0,0,0,483.0606855,75.29146465,99.48821427,5000,0,265.1118082,5000,84.00695678,20.43973168,0,0.916666667,0,0.083333333,0,0.264177653,0.231318903,0.010395148,0.471110921,0,0,0,0,0.018079628,7
812,0,6.8,6.8,1,1.3,5,3,1.6,0.5,6.2,21.5,1,1,665,29,38,34,2.3,7,2,0,0,0,0,5433.068766,0,42.6315203,4046.992949,30.44000823,5000,531.5625021,32.79431627,554.317047,0,0.518518519,0.314814815,0.092592593,0.055555556,0.456359322,0.428485478,0.679347647,1.004257577,0.281914894,0.175531915,0.005319149,0.005319149,0.006779211,8
2158,14,6.4,6.4,2.3,0.8,5,3,2.8,0.5,5.7,22.3,1.5,1.7,3115,30,35,35,2.3,6,3,0,0,0,0,220.0021995,0,33.81160268,4060.448276,171.6075206,466.3981835,4967.623527,123.4103044,351.8162198,0,0.454545455,0.227272727,0.159090909,0.159090909,0.295800992,0.234561481,0.01459203,0.968176707,1,0,0,0,0.011305114,7
378,0,12,12,4.6,4.4,4,0,0,0.4,11.7,13.8,1,1,310,22,37,41,2.5,4,2,0,1,0,0,2970.799969,0,0,4850.736712,140.1470638,4058.189052,600.5010285,246.7192056,481.0994518,0.01,0.095238095,0.314285714,0.00952381,0.580952381,0.063185591,0.072504636,0.108700661,0.9366742,0.652631579,0.094736842,0.010526316,0,0.011276434,7
450,6,7.6,7.6,3.1,3,3,1.9,0,0.4,6.8,19.9,1.9,0.9,520,18,37,45,2.6,5,1,0,0,0,0,2059.555314,0,118.8564148,3865.987192,165.992603,3126.046901,301.7158354,531.7419738,342.9151193,0.01,0.130268199,0.279693487,0.164750958,0.344827586,0.080488083,0.189895467,0.163835461,0.981035034,0.28057554,0.136690647,0.007194245,0.007194245,0.045277815,8
1570,0,9.2,9.2,2.6,3.8,5,0.2,1,0.5,8.6,22.2,1.9,1,1045,24,38,38,2.4,7,1,0,0,0,0,3112.330056,692.9824703,72.08777969,4785.15461,232.2037035,3912.151352,362.3554515,13.41789647,2404.303367,0.01,0,0,0,0,0.066511628,0.035267607,0.060843136,0.993902498,0.423791822,0.286245353,0.003717472,0.003717472,0.03292714,8
6911,9,4.3,5.5,3.1,0.7,15,5.6,3.3,0.5,2.2,5.3,2.2,1.5,5700,54,23,23,1.7,17,19,3,2,1,6,2168.268318,0,155.5425204,5000,254.9710736,446.822636,508.4417123,505.8838118,790.9467355,0,0.053278689,0.43442623,0.229508197,0.25,0,0,0,1,1,0,0,0.033333333,0.045626168,5
629,0,4.6,12.2,5.3,0.5,3,1.1,0.9,1,9.9,12.2,0,0.9,960,24,37,40,2.4,7,0,0,0,0,0,5467.752657,0,5.515279768,5000,22.50189941,4487.146756,4495.149567,191.6019587,1105.441757,0,0.112359551,0.775280899,0,0,0.025095057,0.131270388,0.208573528,0.978333224,0.354748603,0.332402235,0.044692737,0.025139665,0.02800022,8
923,0,3.4,10.4,4,0.6,4,2.2,0.9,0.4,10.6,10.5,0,0.9,1380,26,39,35,2.3,10,1,0,0,0,0,4302.378133,0,120.138644,5000,298.1150187,3607.610675,3058.061294,136.9988493,1376.39469,0,0.247524752,0.564356436,0.108910891,0.00990099,0.249173289,0.513595219,0.151641506,0.983848954,0.150617284,0.469135802,0.027160494,0.019753086,0.019001078,7
182,0,3.9,10.2,5.2,1.5,6,3,0,1.2,11.2,10.6,0,0,115,27,30,43,2.4,5,5,0,0,0,3,3309.53458,256.6700103,0,5000,403.2846283,2388.944402,4394.026366,117.7771425,739.600262,0.02,0.571428571,0,0,0,0.047584744,0.138203691,0.279668713,0.742559022,0.552631579,0.342105263,0.105263158,0.078947368,0.032311275,8
487,3,2,8.2,1.8,1.8,9,8,0.6,1.8,6.6,8.5,0,1,440,30,35,35,2.2,15,2,0,0,0,0,10881.25149,89.96340145,33.2341578,5000,25.45762894,5000,649.1326996,0,1635.056488,0.02,0.5,0.5,0,0,0.038450002,0.474157161,0.210121406,0.924577058,0.487903226,0.39516129,0.032258065,0.024193548,0.003389605,7
570,0,2.2,7.8,3.4,2.1,4,3.7,0,1.2,9.7,8.1,0,1,605,21,43,36,2.3,12,1,0,0,0,0,10688.32136,0,58.33752179,5000,73.80497906,5000,1084.038257,280.7973922,1637.225322,0.01,0,0.228571429,0.028571429,0.514285714,0.187949266,0.724508825,0.197852359,0.780115343,0.384615385,0.399038462,0.004807692,0.007211538,0.047860691,8
2222,0,0.9,7.7,3.1,0.7,7,3.1,1.8,0.4,9,8.1,1.7,0.9,2185,36,35,29,2,13,5,0,0,1,1,2060.254581,75.52548346,49.46858416,4616.558925,92.68655329,3068.19432,311.4403854,0,1104.300957,0,0,0,0,0,0.215362295,0.346546046,0.098662571,0.927192437,0.458515284,0.220524017,0.048034934,0.013100437,0.046905866,7
169,0,2,9,4.1,1.7,4,3.2,0.2,1.3,9.5,9.3,0.3,0.1,365,25,41,33,2.3,12,2,0,1,0,0,9207.614602,0,82.22231835,5000,93.69103598,4141.75578,336.3494323,417.5052311,692.6130353,0,0.186956522,0.173913043,0.326086957,0.295652174,0.13986292,0.301246012,0.009305838,0.789181135,0.416666667,0.392857143,0.011904762,0.023809524,0.015740281,9
468,0,5.4,8.5,3.2,0.8,6,4.5,0,1.6,4,8.1,0,0.7,685,24,37,39,2.3,12,2,1,0,0,0,2226.385229,74.06334843,91.14021851,831.8661969,0,750.8217669,1024.979285,501.0892996,2149.451772,0,0.05,0.95,0,0,0.160548781,0.18946337,0.048329564,0.920420027,0.34375,0.15625,0,0,0.01909651,8
1678,0,9.3,10.5,3.1,0.6,9,2.5,1,0.5,2.7,10.5,0.8,0.7,2055,29,33,37,2.3,20,2,1,0,0,0,748.5819313,0,8.75159021,616.0483889,102.482189,1487.418885,467.7157611,567.1724744,1245.569256,0.01,0.689655172,0.113793103,0.068965517,0.113793103,0.158629467,0.129617171,0.038356109,0.981703713,0.375,0.098684211,0.019736842,0,0.128008673,6
186,0,7.6,8.9,5,3.7,5,0.4,0,0.4,5.5,8.4,0,1,315,27,38,35,2.3,19,2,0,0,0,0,204.0054749,0,106.5267469,1535.783001,140.5743744,1521.42432,1223.868057,590.7548548,472.3194956,0.05,0.636138614,0.163366337,0.118811881,0.076732673,0.051696204,0.071713486,0.02360995,1.14201327,0.652173913,0,0,0,0.031022185,8
232,0,6.5,8.5,3.7,2.7,8,1.9,0,1.3,4.3,8,0,0.9,370,28,36,35,2.3,14,2,1,0,0,0,99.38234049,267.6616944,144.9333603,561.7331495,195.9093171,706.8739417,289.929777,245.9527926,124.533596,0,0,0.090909091,0,0.909090909,0.565386745,0.089052621,0.110382767,0.921649357,0.935483871,0,0.032258065,0.032258065,0.014971624,8
530,0,4.8,8.4,4.1,4.5,3,1,0.4,0.9,7.5,8.6,0,0,215,17,34,49,2.7,8,4,0,0,1,0,935.0265396,0,285.9407448,1540.45489,273.6122416,3513.294222,740.0592776,454.9595311,2204.7672,0,0.21025641,0.230769231,0.323076923,0.230769231,0.01640261,0.198563045,0.042932219,0.92711324,0.676190476,0.076190476,0.00952381,0,0.233851407,9
1815,2,15.5,18.4,7.8,0.8,4,2.2,2.1,0.6,7.8,22.5,0.6,0.5,2045,24,36,40,2.4,4,2,0,0,0,0,2132.66462,0,12.97845046,4512.751782,241.9836483,2100.901674,3301.568874,175.7129771,1345.006179,0,0.361538462,0.353846154,0.161538462,0.084615385,0.178640919,0.07879473,0.121943512,0.998279878,0.265217391,0.065217391,0.043478261,0.008695652,0.00403415,7
1791,2,4.2,8,3.5,4.6,4,1.1,1.4,0.7,6.9,8.2,1.7,2.4,2200,25,35,40,2.4,8,2,0,0,0,0,363.2873794,0,101.4529176,3449.529449,194.3704048,915.4819917,1554.601181,345.6952997,484.4019157,0.03,0.257142857,0.577142857,0.022857143,0.131428571,2.040968596,0.265895529,0.049069478,0.623562567,0.394636015,0.14559387,0.034482759,0.019157088,0.089915782,7
2945,0,8.8,10.1,7,0.6,3,1,1.9,0.5,8.2,10.3,1.9,0.8,2010,24,35,41,2.5,6,2,0,0,0,0,1514.930884,0,205.9765213,624.3285527,280.4773886,5000,2538.16259,694.0356743,1248.667151,0.03,0.064757161,0.069738481,0.235367372,0.545454545,0.090865472,0.039135897,0.132317525,0.882383398,0.516908213,0.154589372,0.019323671,0.014492754,0.011519962,8
1288,25,3.7,12.8,7.5,3.6,5,1.5,0.9,0.5,7.9,13.1,2.7,0.9,1285,27,35,38,2.3,9,2,0,0,0,0,1147.627427,0,76.77605901,2036.45969,144.7099256,5000,1140.771222,585.3900233,1348.944933,0,0.046296296,0.194444444,0.611111111,0.092592593,0.179930056,0.093147001,1.966251055,0.935821769,0.535911602,0.121546961,0.060773481,0.005524862,0.36852977,7
380,17,4.8,14.4,7.7,3.8,6,0.9,0,2.3,7.6,15.1,0.9,0.9,300,26,32,42,2.4,12,3,0,0,0,0,1367.649189,0,29.04500351,1471.318058,111.1254325,5000,1703.676307,34.9532085,1694.696529,0,0.005319149,0,0,0.143617021,0.390201124,0.581620025,0.089105305,0.946094271,0.590909091,0.103896104,0.045454545,0.019480519,0.013988118,7
190,0,10.3,17.5,2.5,5.8,4,0.9,0,0.6,2,17.7,0.9,1.4,390,15,38,47,2.7,5,2,0,0,0,1,954.000496,0,57.51299441,727.5678365,73.67090118,4732.947853,2043.986741,832.7070966,1106.588001,0,0.088957055,0.110429448,0.475460123,0.279141104,0.124873943,0.137650995,0.141429902,0.995798319,0.504201681,0.084033613,0.033613445,0.008403361,0.001355842,9
306,6,12.7,18.6,3,3.5,3,0.9,0,0.7,2.9,18.8,0.8,0.8,745,20,38,42,2.6,5,2,1,0,0,0,413.2905026,0,182.3811373,1844.009583,342.1726659,4444.900976,1281.843025,432.0400723,601.1240891,0,0.337579618,0.022292994,0.27388535,0.331210191,0.099290909,0.143314892,0.118535045,1,0.475409836,0.180327869,0.049180328,0,0.010627193,7
1821,0,9.9,16.2,1.1,4.6,5,1,2.7,0.5,1.4,16.4,3.1,2.2,2920,31,37,32,2.2,8,9,3,0,0,3,230.9207788,0,78.10569791,381.0731307,66.09482727,3410.841998,689.192485,414.1215507,516.7804133,0.03,0.362647325,0.267452403,0.036264733,0.332728921,0.125845913,0.103379692,0.026261029,0.945137157,0.334164589,0.08478803,0.019950125,0.007481297,0.008994446,7
800,0,8.6,15.3,2.2,5.1,4,0.9,0.8,0.8,2.7,15.5,3.2,2.1,2220,24,36,41,2.5,7,4,2,0,0,1,1881.376999,0,62.90056307,5000,77.29760033,1655.780251,403.9803854,1055.796261,631.9733838,0,0.013986014,0.986013986,0,0,0.066755218,0.065990141,0.244083854,0.995670996,0.471861472,0.086580087,0.021645022,0.008658009,0.014508551,7
182,0,10.3,14.5,3.9,0.7,5,0,0,2.9,4.9,14.7,0.7,0.7,435,21,39,39,2.5,4,1,0,0,0,0,1013.834028,0,0,5000,36.18584118,1865.267665,122.1281646,140.8514754,165.5913625,0,0.583333333,0.25,0,0.166666667,0.512983714,8.469036453,17.75971941,1,0.483333333,0.083333333,0.033333333,0.016666667,0.017220235,7
279,1,6.8,9.7,5.9,4.3,4,1,0.9,0.3,6.9,9.2,0.9,0.9,740,26,36,38,2.4,7,1,0,0,0,0,536.9482033,0,41.56665326,3298.114495,0,2007.06753,3993.866807,387.2458679,746.0116027,0,0.057142857,0.011428571,0.731428571,0.2,0.309591953,0.409818053,0.397435084,1,0.577586207,0.094827586,0.094827586,0.017241379,0.01016412,7
1275,0,9.9,9.9,6.7,4.2,6,1,1,0.3,9.4,9.4,1,0.8,790,31,35,34,2.2,16,3,0,0,0,0,952.1195862,0,209.0764496,3949.800041,0.06287295,2620.08893,3441.409898,232.4850863,1198.850877,0.01,0,0.090909091,0.454545455,0.454545455,0.087897833,0.145744508,0.081691826,0.973571208,0.525862069,0.025862069,0.103448276,0.017241379,0.000615865,7
243,0,10.7,10.7,7.4,4.9,8,1,0.4,0.4,10.2,10.2,0.1,0,360,26,35,39,2.3,16,3,0,1,1,0,4268.284696,44.97354728,9.791355582,960.1170773,70.45356599,5000,1125.291036,0,1205.668259,0,0.692307692,0.153846154,0.307692308,0,0.463994241,0.171470008,0.06791989,0.923381126,0.403225806,0.080645161,0.064516129,0,0.01752582,7
438,0,8.8,8.8,5.5,3.1,5,1.7,0.4,0.5,8.3,8.3,0.4,0.5,585,30,35,35,2.2,16,4,0,0,0,0,712.7742435,0,121.0912675,845.590359,101.8598962,1273.706959,1233.794147,326.0743645,261.3944942,0,0.278606965,0.213930348,0.199004975,0.07960199,0.394114695,0.152725718,0.122281098,1,1,0,0,0,0.013367557,7
1254,3,8,8,3.7,6.6,5,1,0.8,0.6,7.5,7.7,0.6,0.6,1720,28,36,36,2.2,15,3,0,1,0,0,520.4858488,0,27.07899569,527.0335488,48.04485753,713.2451058,670.1341975,317.5575617,212.7102793,0,0.038910506,0.548638132,0.342412451,0.046692607,0.086562141,0.10117337,0.085915947,0.962614389,0.583850932,0.049689441,0.068322981,0.02484472,0.008316525,8
1467,4,11.3,11.3,7.2,6.1,7,1.2,2.2,0.5,10.8,10.9,0.9,1,865,32,38,30,2.1,18,2,0,0,0,0,5475.819417,0,54.89533517,201.8615627,148.8567851,5000,1217.944664,268.9764127,1394.427108,0,0.136612022,0.50273224,0.229508197,0.06010929,0.205569391,0.200506458,0.084713291,0.949332033,0.587155963,0.082568807,0.055045872,0,0.017248915,7
281,0,6.6,9,5.7,3.6,3,1.1,0.5,0.5,6.6,8.5,0.5,0.1,550,22,39,39,2.4,8,1,0,0,0,0,544.8076205,0,563.617283,1626.596351,523.4668777,1162.34148,4631.070613,512.1487586,560.2836403,0,0,0.428571429,0.483516484,0.080586081,0.189663058,0.135853725,0.028531677,0.997328006,0.695121951,0.012195122,0.048780488,0,0.00246346,8
1402,5,5.2,5.2,0.9,3.4,5,1.9,0.9,0.5,4.7,4.7,0.9,0.9,1605,28,37,35,2.3,13,2,0,0,0,0,1979.017622,0,70.29736852,3095.897795,230.0402158,894.6219328,4332.113886,341.9125956,787.9993876,0,0.177142857,0.48,0.2,0.074285714,1.45487757,0.675353234,0.222402164,0.98043203,0.591836735,0.081632653,0.06122449,0,0.031017489,8
1685,1,1.6,6.5,6.4,5,5,2,0.5,0.7,6.7,7.3,1,1,1050,27,35,38,2.3,13,4,1,0,0,0,328.5772181,0,5.835154385,5000,8.638594017,1633.21236,1553.254871,938.6695317,347.2646721,0,0.01744186,0.159883721,0.511627907,0.066860465,0.022437292,0.980790334,0.047509591,0.989194238,0.121348315,0.388764045,0.015730337,0.013483146,0.00770066,7
843,0,2.8,6,5.4,6.4,4,1.8,0,2.4,6.2,6.8,0,1,415,23,40,37,2.3,12,1,0,0,0,0,979.0397966,0,57.79989437,5000,97.18776498,1146.304378,2225.419666,529.1796884,226.0167793,0.01,0,0.199406968,0,0.725722758,0.189480177,0.161932776,0.055671403,0.950157944,0.405263158,0.194736842,0.042105263,0.021052632,0.021497914,8
1172,5,3.8,3.8,5.1,3.2,3,2.5,0.1,0.7,4,3.2,0.5,0.8,870,22,36,42,2.5,10,2,0,0,0,0,1201.072549,0,113.1909166,5000,38.31623956,1896.049659,2474.291421,279.3040453,1154.500023,0,0.17571885,0.380191693,0.383386581,0.019169329,0.180598635,0.370507557,0,0.967736408,0.258064516,0.217741935,0.024193548,0.004032258,0.038799493,8
2248,0,3.9,3.9,5.3,3.4,1,2.4,0.8,0.7,4.1,3.3,2.1,0.8,520,16,29,55,2.8,10,3,1,1,0,0,508.8816135,0,47.07168163,5000,58.14216789,1965.840126,1937.797956,297.2983496,527.2619172,0,0,0.1,0,0.233333333,0.041139622,0.126160983,0.002914888,0.967965156,0.326241135,0.180851064,0.024822695,0.014184397,0.00492692,9
1710,1,0.7,5.5,5.4,4.3,7,2,2,0.3,5.7,6.3,1,1,760,46,31,24,1.9,11,2,0,0,0,0,885.6784056,0,193.9686577,5000,300.6079949,1676.52091,2121.628927,700.3215293,699.599949,0.04,0.372208437,0.219602978,0.033498759,0.23573201,0.078731336,0.037526461,0.089747119,0.963851094,0.280373832,0.162616822,0.01682243,0.005607477,0.037023346,8
2397,1,1.3,5.7,5.6,5,8,2,1.5,0.8,6,6.5,0.8,0.9,1195,33,32,35,2.2,12,4,0,0,0,0,328.1669647,0,167.2306993,5000,188.7129408,1240.988167,1643.505584,472.8422468,334.294528,0,0.010084034,0.736134454,0.011764706,0.242016807,0.365636562,0.064527249,0.000942238,0.993805233,0.238372093,0.35755814,0.040697674,0.011627907,0.004067526,7
3990,0,0.8,0.8,1,1.3,11,6.7,2.7,0.5,0.7,1.3,4,1.7,1080,51,29,21,1.8,15,11,3,1,0,2,945.9066838,739.5898215,21.41832315,5000,105.3140891,253.303485,2490.295655,0,1111.023775,0.02,0.666666667,0.333333333,0,0,0.280049059,0.019003032,0.016213348,0.952997921,0.173444976,0.126794258,0.029904306,0.0215311,0.019898543,6
2240,5,1.9,1.9,2.6,1.9,6,7.1,1.7,0.3,1.7,1.5,0.4,1.6,1045,44,30,26,2,14,4,1,0,1,0,7030.037072,0,88.77799251,5000,9.531516588,5000,5000,180.4010608,2912.020267,0.03,0.457943925,0.258566978,0.099688474,0.137071651,0.057536277,0.037406139,0.637130389,0.931465496,0.398537477,0.091407678,0.027422303,0.005484461,0.027718619,7
5227,0,2.5,2.5,2.6,2.6,17,7.6,2,0.3,2,2.2,0.7,2.1,1050,36,27,36,2.2,19,29,11,2,1,7,8115.914668,0,0,5000,32.94291969,5000,3372.867198,63.9135996,3411.93005,0,0.594871795,0.138461538,0.153846154,0.082051282,0.52667216,0.232907025,0.000174818,0.994463345,0.199769053,0.169745958,0.017321016,0.01039261,0.018170364,4
2692,21,1.3,1.3,2.7,0.8,5,6.7,2.4,0.7,1.6,0.8,0.3,1.2,1220,36,40,24,2,13,2,0,0,0,0,7482.127118,200.5319418,14.03829627,5000,82.94250973,5000,4839.317494,0,3176.810502,0.02,0,0,0,0,0.051926899,0.200239553,0.00621574,0.985956259,0.274509804,0.173202614,0.022875817,0.003267974,0.009548255,9
1591,3,2.3,2.3,3.6,1.9,5,5.4,0.1,1,2.6,1.7,2,1.2,895,34,34,32,2.1,13,4,0,1,0,0,8911.379389,0,19.12209045,5000,34.90610848,5000,4594.280311,29.41518827,4575.634739,0,0.867924528,0.094339623,0.037735849,0,0.546773683,0.116552445,1.377999165,0.990770796,0.585365854,0.190243902,0,0.004878049,0.00644025,8
5757,0,1.1,1.1,1.5,1.5,17,7,2.5,0.3,0.6,1.2,1.9,2,2215,45,24,30,2,15,35,10,1,1,15,6073.775382,8.019804624,45.72900347,5000,69.13438411,5000,1693.137217,112.1490684,2298.788112,0.04,0.576576577,0.207207207,0.144144144,0.072072072,0.119777139,0.584805094,0.196624514,0.994868221,0.064516129,0.32718894,0.01843318,0.01843318,0.033538309,5
5156,6,0.6,0.6,1.9,0.6,12,6.2,3.9,0.2,1.1,0.8,2,0.9,3325,64,25,10,1.5,17,6,1,1,1,1,3551.661319,0,15.47527033,4892.974309,178.4022207,2865.036899,3282.633302,102.4125521,1482.282343,0.33,0.424855491,0.320809249,0.106936416,0.083815029,0.023048516,0.049884182,0.064353691,0.898742638,0.13343442,0.040940106,0.040181956,0.011372252,0.009672367,8
430,0,5.3,5.3,3.8,5.8,6,0,0,2.4,4.8,5.7,0,0,305,25,36,39,2.4,13,4,1,0,0,2,5725.022836,0,7.81006649,5000,73.95864003,5000,793.916831,158.9902108,2139.254531,0,0.295454545,0.431818182,0.215909091,0.056818182,0.070099093,0.110419341,0.069785163,0.942896742,0.223776224,0.342657343,0.006993007,0.027972028,0.00644025,8
3447,15,3.1,3.1,4.5,2.6,5,3.9,0.6,0.4,3.4,2.5,3.2,1.7,1365,28,32,41,2.4,12,6,1,1,0,2,4284.354496,0,44.14084845,5000,173.5823748,344.4339367,417.0916335,208.3793265,595.09917,0,0.12,0.32,0.4,0.08,0.140482616,0.438450787,0.004653945,0.985333333,0.205333333,0.386666667,0.021333333,0.008,0.009548255,8
5762,0,2.2,2.2,1.8,2.4,21,7,2.5,0.5,1.7,1.9,0.3,2.4,525,52,21,27,1.9,15,31,4,1,2,15,3877.085006,724.6836527,92.91782474,5000,0,984.784813,602.6088149,375.6400271,763.0493928,0,0,0,0,0,0.288241279,0.201078818,0.000382173,0.994463345,0.064891847,0.12312812,0.036605657,0.008319468,0.0230733,5
4208,1,1.9,1.9,1.3,2.4,6,7,3.3,0.4,1.2,2.2,1.2,1.9,850,31,35,34,2.3,20,19,4,1,1,9,7793.586844,930.5663393,20.74995816,5000,262.077425,1871.224958,1653.179571,0,3619.288123,0,0,0,0,0,0.001695255,0.174925802,0.015530585,1.006058463,0.175141243,0.242937853,0.048964218,0.013182674,0.045865,6
